Time,GHI_0_Wm2,GHI_1_Wm2,GHI_2_Wm2,GHI_3_Wm2,GHI_4_Wm2,GHI_5_Wm2,DNI_0_Wm2,DNI_1_Wm2,DNI_2_Wm2
2025-08-16 01:10:00+00:00,-1.9443890274314217,-1.32,-1.1,0.015943241087719297,-0.027023849,-0.14303926995,-0.08144853875476492,0.31,-1.7
2025-08-16 01:11:00+00:00,-1.8824189526184538,-1.2983333333333333,-1.1,0.12211989385964911,-0.027812181000000002,-0.06614161265084746,-0.0615417196103346,0.31,-1.7
2025-08-16 01:12:00+00:00,-1.8317539484621779,-1.2483333333333335,-1.1,0.2222001,-0.027837175333333335,-0.07223685373833333,-0.05694620923337569,0.30642857142857144,-1.7
2025-08-16 01:13:00+00:00,-1.8101620947630923,-1.2366666666666668,-1.1,0.1622449738245614,-0.026086106833333334,-0.31043881933333334,-0.07621770415078356,0.29,-1.7
2025-08-16 01:14:00+00:00,-1.8083333333333333,-1.2183333333333333,-1.1,0.023713745245614037,-0.0252857285,-0.1837580828833333,-0.07587886488775941,0.27956521739130435,-1.7
2025-08-16 01:15:00+00:00,-1.7797381546134665,-1.2,-1.0183333333333333,0.006229871736842104,-0.025900635166666665,-0.21420391366666666,-0.0607157983905125,0.25,-1.7
2025-08-16 01:16:00+00:00,-1.719700748129676,-1.18,-1.0,0.05640390157894737,-0.026026547499999997,-0.15750692263333335,-0.05095298602287167,0.25,-1.7
2025-08-16 01:17:00+00:00,-1.703886118038238,-1.1166666666666667,-1.0,0.11260669070175439,-0.02803048933333333,-0.25977304116666666,-0.0594875052943668,0.27222222222222225,-1.6866666666666668
2025-08-16 01:18:00+00:00,-1.7643391521197007,-1.19,-1.0,-0.09793652440350877,-0.026031564499999996,-0.31292013416666664,-0.08072850465904277,0.25,-1.7
2025-08-16 01:19:00+00:00,-1.7737738985868663,-1.2,-1.0,-0.0660503947368421,-0.02711975566666667,-0.21500444516666667,-0.06094875052943668,0.25533333333333336,-1.7
2025-08-16 01:20:00+00:00,-1.8024106400665003,-1.2,-1.0,-0.004689219736842106,-0.028844335333333335,-0.11022554520517241,-0.0678526048284625,0.27,-1.7
2025-08-16 01:21:00+00:00,-1.7596633416458853,-1.2,-1.0,0.19895498421052632,-0.034826793,-0.08741811668333334,-0.05061414654807285,0.29374999999999996,-1.7
2025-08-16 01:22:00+00:00,-1.8733790523690774,-1.2966666666666666,-1.005,0.028269021526315788,-0.03365186033333333,-0.30738519,-0.10478610504023718,,-1.7
2025-08-16 01:23:00+00:00,-1.866334164588529,-1.2866666666666666,-1.0850000000000002,0.008641482385964912,-0.029964831999999997,-0.05790323247166666,-0.07200338839474799,0.2925,-1.7
2025-08-16 01:24:00+00:00,-1.8970074812967583,-1.3,-1.1,0.060490274578947366,-0.027117821500000003,-0.18665233306666668,-0.0840110120711563,0.292,-1.7
2025-08-16 01:25:00+00:00,-1.9403158769742312,-1.3516666666666666,-1.1,0.06142804996491228,-0.027860397833333335,-0.21855073283333332,-0.08970774989411266,0.28909090909090907,-1.7
2025-08-16 01:26:00+00:00,-2.026330008312552,-1.4,-1.1,-0.12848315122807016,-0.025629278000000002,-0.27689226149999996,-0.11380770669207962,0.2771428571428572,-1.7
2025-08-16 01:27:00+00:00,-2.076288445552785,-1.46,-1.1,-0.1423499947368421,-0.02899527233333333,-0.28039146,-0.08947479860228717,0.28454545454545455,-1.7116666666666667
2025-08-16 01:28:00+00:00,-2.1296550290939322,-1.5,-1.1,-0.17537572701754386,-0.027718907833333337,-0.1364900639766667,-0.09711986361711139,0.263125,-1.7966666666666666
2025-08-16 01:29:00+00:00,-2.021965918536991,-1.4733333333333334,-1.1,0.11629203649122807,-0.03328347833333334,0.03999071758333333,-0.06437950021177467,0.29,-1.7183333333333333
2025-08-16 01:30:00+00:00,-1.8727763923524523,-1.3416666666666666,-1.1,0.3981795105263158,-0.0353983785,0.08852035618644068,-0.07998729351969504,0.3228571428571429,-1.7
2025-08-16 01:31:00+00:00,-1.7401704073150457,-1.2133333333333334,-1.1,0.579646550877193,-0.032562432833333335,0.03575619569,-0.09540448941126642,0.355,-1.675
2025-08-16 01:32:00+00:00,-1.7669160432252702,-1.2133333333333334,-1.1,0.3932824052631579,-0.03174255166666667,-0.2917330265,-0.12905548432867428,0.35666666666666663,-1.6666666666666667
2025-08-16 01:33:00+00:00,-1.8418121363258522,-1.2683333333333333,-1.1,0.07073816736842105,-0.027549138166666664,-0.20245485898305085,-0.11264294663278271,0.335,-1.6666666666666667
2025-08-16 01:34:00+00:00,-1.8752701579384872,-1.3,-1.1,0.10396333754385965,-0.029586653833333337,-0.184891883,-0.10781448411689962,0.3333333333333333,-1.695
2025-08-16 01:35:00+00:00,-1.949002493765586,-1.3733333333333333,-1.1,0.04407721424561403,-0.02726316383333333,-0.1622558165,-0.1093604385853452,0.32733333333333337,-1.7
2025-08-16 01:36:00+00:00,-1.9679966749792188,-1.4,-1.1,0.12593479964912282,-0.028034544666666668,-0.13285322506666666,-0.10703091889030072,,-1.7
