time(UTC),ghi,dhi,dni
1990-07-05 16:30:00+00:00,430.0,107.0,700.35
1990-07-05 17:30:00+00:00,292.0,79.0,650.79
1990-07-05 18:30:00+00:00,146.0,58.0,456.14
1990-07-05 19:30:00+00:00,30.0,21.0,133.85
1990-07-05 20:30:00+00:00,0.0,0.0,0.0
1990-07-05 21:30:00+00:00,0.0,0.0,0.0
1990-07-05 22:30:00+00:00,0.0,0.0,0.0
1990-07-05 23:30:00+00:00,0.0,0.0,0.0
1990-07-06 00:30:00+00:00,0.0,0.0,0.0
1990-07-06 01:30:00+00:00,0.0,0.0,0.0
1990-07-06 02:30:00+00:00,0.0,0.0,0.0
1990-07-06 03:30:00+00:00,2.0,2.0,0.0
1990-07-06 04:30:00+00:00,11.0,11.0,0.0
1990-07-06 05:30:00+00:00,27.0,27.0,0.0
1990-07-06 06:30:00+00:00,57.0,57.0,0.0
1990-07-06 07:30:00+00:00,119.0,119.0,0.0
1990-07-06 08:30:00+00:00,154.0,154.0,0.0
1990-07-06 09:30:00+00:00,221.0,221.0,0.0
1990-07-06 10:30:00+00:00,169.0,169.0,0.0
1990-07-06 11:30:00+00:00,165.0,165.0,0.0
1990-07-06 12:30:00+00:00,127.0,127.0,0.0
1990-07-06 13:30:00+00:00,303.0,296.0,9.07
1990-07-06 14:30:00+00:00,240.0,238.0,2.89
1990-07-06 15:30:00+00:00,368.0,275.0,159.04
1990-07-06 16:30:00+00:00,247.0,207.0,86.88
1990-07-06 17:30:00+00:00,248.0,115.0,407.47
1990-07-06 18:30:00+00:00,72.0,67.0,26.05
1990-07-06 19:30:00+00:00,22.0,20.0,30.25
1990-07-06 20:30:00+00:00,0.0,0.0,0.0
1990-07-06 21:30:00+00:00,0.0,0.0,0.0
1990-07-06 22:30:00+00:00,0.0,0.0,0.0
1990-07-06 23:30:00+00:00,0.0,0.0,0.0
1990-07-07 00:30:00+00:00,0.0,0.0,0.0
1990-07-07 01:30:00+00:00,0.0,0.0,0.0
1990-07-07 02:30:00+00:00,0.0,0.0,0.0
1990-07-07 03:30:00+00:00,2.0,2.0,0.0
1990-07-07 04:30:00+00:00,122.0,60.0,352.15
1990-07-07 05:30:00+00:00,69.0,69.0,0.0
1990-07-07 06:30:00+00:00,84.0,84.0,0.0
1990-07-07 07:30:00+00:00,184.0,183.0,1.75
1990-07-07 08:30:00+00:00,186.0,186.0,0.0
1990-07-07 09:30:00+00:00,395.0,353.0,55.02
1990-07-07 10:30:00+00:00,312.0,306.0,7.34
1990-07-07 11:30:00+00:00,505.0,412.0,111.14
1990-07-07 12:30:00+00:00,309.0,304.0,6.09
1990-07-07 13:30:00+00:00,427.0,367.0,77.81
1990-07-07 14:30:00+00:00,179.0,179.0,0.0
1990-07-07 15:30:00+00:00,291.0,260.0,53.09
1990-07-07 16:30:00+00:00,292.0,209.0,180.64
1990-07-07 17:30:00+00:00,68.0,68.0,0.0
1990-07-07 18:30:00+00:00,20.0,20.0,0.0
1990-07-07 19:30:00+00:00,3.0,3.0,0.0
1990-07-07 20:30:00+00:00,0.0,0.0,0.0
1990-07-07 21:30:00+00:00,0.0,0.0,0.0
1990-07-07 22:30:00+00:00,0.0,0.0,0.0
1990-07-07 23:30:00+00:00,0.0,0.0,0.0
1990-07-08 00:30:00+00:00,0.0,0.0,0.0
1990-07-08 01:30:00+00:00,0.0,0.0,0.0
1990-07-08 02:30:00+00:00,0.0,0.0,0.0
1990-07-08 03:30:00+00:00,2.0,2.0,0.0
1990-07-08 04:30:00+00:00,11.0,11.0,0.0
1990-07-08 05:30:00+00:00,23.0,23.0,0.0
1990-07-08 06:30:00+00:00,36.0,36.0,0.0
1990-07-08 07:30:00+00:00,48.0,48.0,0.0
1990-07-08 08:30:00+00:00,279.0,269.0,14.75
1990-07-08 09:30:00+00:00,564.0,355.0,274.23
1990-07-08 10:30:00+00:00,652.0,356.0,362.76
1990-07-08 11:30:00+00:00,499.0,410.0,106.49
1990-07-08 12:30:00+00:00,728.0,292.0,531.64
1990-07-08 13:30:00+00:00,704.0,242.0,599.89
1990-07-08 14:30:00+00:00,611.0,229.0,554.22
1990-07-08 15:30:00+00:00,501.0,198.0,519.76
1990-07-08 16:30:00+00:00,392.0,140.0,549.63
1990-07-08 17:30:00+00:00,281.0,82.0,613.58
1990-07-08 18:30:00+00:00,140.0,59.0,427.17
1990-07-08 19:30:00+00:00,32.0,20.0,188.84
1990-07-08 20:30:00+00:00,0.0,0.0,0.0
1990-07-08 21:30:00+00:00,0.0,0.0,0.0
1990-07-08 22:30:00+00:00,0.0,0.0,0.0
1990-07-08 23:30:00+00:00,0.0,0.0,0.0
1990-07-09 00:30:00+00:00,0.0,0.0,0.0
1990-07-09 01:30:00+00:00,0.0,0.0,0.0
1990-07-09 02:30:00+00:00,0.0,0.0,0.0
1990-07-09 03:30:00+00:00,2.0,2.0,0.0
1990-07-09 04:30:00+00:00,51.0,50.0,5.81
1990-07-09 05:30:00+00:00,143.0,125.0,58.75
1990-07-09 06:30:00+00:00,321.0,185.0,308.22
1990-07-09 07:30:00+00:00,470.0,211.0,456.43
1990-07-09 08:30:00+00:00,652.0,148.0,745.08
1990-07-09 09:30:00+00:00,728.0,192.0,704.53
1990-07-09 10:30:00+00:00,552.0,400.0,186.56
1990-07-09 11:30:00+00:00,835.0,166.0,801.57
1990-07-09 12:30:00+00:00,812.0,172.0,781.38
1990-07-09 13:30:00+00:00,724.0,214.0,663.07
1990-07-09 14:30:00+00:00,484.0,325.0,231.01
1990-07-09 15:30:00+00:00,326.0,271.0,94.51
1990-07-09 16:30:00+00:00,367.0,168.0,435.07
1990-07-09 17:30:00+00:00,230.0,127.0,318.75
1990-07-09 18:30:00+00:00,132.0,64.0,361.11
1990-07-09 19:30:00+00:00,25.0,20.0,80.52
1990-07-09 20:30:00+00:00,0.0,0.0,0.0
1990-07-09 21:30:00+00:00,0.0,0.0,0.0
1990-07-09 22:30:00+00:00,0.0,0.0,0.0
1990-07-09 23:30:00+00:00,0.0,0.0,0.0
1990-07-10 00:30:00+00:00,0.0,0.0,0.0
1990-07-10 01:30:00+00:00,0.0,0.0,0.0
1990-07-10 02:30:00+00:00,0.0,0.0,0.0
1990-07-10 03:30:00+00:00,2.0,2.0,0.0
1990-07-10 04:30:00+00:00,104.0,65.0,229.31
1990-07-10 05:30:00+00:00,263.0,77.0,610.96
1990-07-10 06:30:00+00:00,400.0,103.0,675.93
1990-07-10 07:30:00+00:00,519.0,148.0,655.77
1990-07-10 08:30:00+00:00,600.0,220.0,563.06
1990-07-10 09:30:00+00:00,659.0,281.0,497.78
1990-07-10 10:30:00+00:00,819.0,149.0,823.65
1990-07-10 11:30:00+00:00,865.0,125.0,887.89
1990-07-10 12:30:00+00:00,833.0,140.0,847.23
1990-07-10 13:30:00+00:00,766.0,146.0,807.21
1990-07-10 14:30:00+00:00,668.0,144.0,762.52
1990-07-10 15:30:00+00:00,553.0,124.0,738.6
1990-07-10 16:30:00+00:00,408.0,118.0,635.67
1990-07-10 17:30:00+00:00,271.0,88.0,568.59
1990-07-10 18:30:00+00:00,122.0,69.0,283.59
1990-07-10 19:30:00+00:00,22.0,18.0,66.08
1990-07-10 20:30:00+00:00,0.0,0.0,0.0
1990-07-10 21:30:00+00:00,0.0,0.0,0.0
1990-07-10 22:30:00+00:00,0.0,0.0,0.0
1990-07-10 23:30:00+00:00,0.0,0.0,0.0
1990-07-11 00:30:00+00:00,0.0,0.0,0.0
1990-07-11 01:30:00+00:00,0.0,0.0,0.0
1990-07-11 02:30:00+00:00,0.0,0.0,0.0
1990-07-11 03:30:00+00:00,2.0,2.0,0.0
1990-07-11 04:30:00+00:00,105.0,63.0,250.12
1990-07-11 05:30:00+00:00,253.0,83.0,562.18
1990-07-11 06:30:00+00:00,393.0,108.0,651.45
1990-07-11 07:30:00+00:00,545.0,114.0,764.2
1990-07-11 08:30:00+00:00,665.0,130.0,794.62
1990-07-11 09:30:00+00:00,768.0,131.0,840.48
1990-07-11 10:30:00+00:00,837.0,129.0,871.81
1990-07-11 11:30:00+00:00,875.0,114.0,914.46
1990-07-11 12:30:00+00:00,847.0,124.0,885.18
1990-07-11 13:30:00+00:00,775.0,136.0,833.19
1990-07-11 14:30:00+00:00,687.0,123.0,822.1
1990-07-11 15:30:00+00:00,575.0,103.0,814.32
1990-07-11 16:30:00+00:00,421.0,103.0,699.01
1990-07-11 17:30:00+00:00,272.0,87.0,577.3
1990-07-11 18:30:00+00:00,118.0,70.0,258.95
1990-07-11 19:30:00+00:00,25.0,19.0,101.93
1990-07-11 20:30:00+00:00,0.0,0.0,0.0
1990-07-11 21:30:00+00:00,0.0,0.0,0.0
1990-07-11 22:30:00+00:00,0.0,0.0,0.0
1990-07-11 23:30:00+00:00,0.0,0.0,0.0
1990-07-12 00:30:00+00:00,0.0,0.0,0.0
1990-07-12 01:30:00+00:00,0.0,0.0,0.0
1990-07-12 02:30:00+00:00,0.0,0.0,0.0
1990-07-12 03:30:00+00:00,1.0,1.0,0.0
1990-07-12 04:30:00+00:00,107.0,59.0,289.69
1990-07-12 05:30:00+00:00,215.0,114.0,336.35
1990-07-12 06:30:00+00:00,357.0,146.0,484.49
1990-07-12 07:30:00+00:00,478.0,192.0,508.75
1990-07-12 08:30:00+00:00,497.0,303.0,288.86
1990-07-12 09:30:00+00:00,545.0,356.0,249.88
1990-07-12 10:30:00+00:00,682.0,322.0,444.06
1990-07-12 11:30:00+00:00,821.0,174.0,778.7
1990-07-12 12:30:00+00:00,785.0,201.0,716.1
1990-07-12 13:30:00+00:00,742.0,173.0,743.1
1990-07-12 14:30:00+00:00,650.0,161.0,714.07
1990-07-12 15:30:00+00:00,489.0,203.0,494.52
1990-07-12 16:30:00+00:00,311.0,199.0,246.94
1990-07-12 17:30:00+00:00,197.0,137.0,188.11
1990-07-12 18:30:00+00:00,92.0,73.0,103.41
1990-07-12 19:30:00+00:00,6.0,6.0,0.0
1990-07-12 20:30:00+00:00,0.0,0.0,0.0
1990-07-12 21:30:00+00:00,0.0,0.0,0.0
1990-07-12 22:30:00+00:00,0.0,0.0,0.0
1990-07-12 23:30:00+00:00,0.0,0.0,0.0
1990-07-13 00:30:00+00:00,0.0,0.0,0.0
1990-07-13 01:30:00+00:00,0.0,0.0,0.0
1990-07-13 02:30:00+00:00,0.0,0.0,0.0
1990-07-13 03:30:00+00:00,1.0,1.0,0.0
1990-07-13 04:30:00+00:00,12.0,12.0,0.0
1990-07-13 05:30:00+00:00,48.0,48.0,0.0
1990-07-13 06:30:00+00:00,79.0,79.0,0.0
1990-07-13 07:30:00+00:00,432.0,227.0,365.89
1990-07-13 08:30:00+00:00,443.0,317.0,188.1
1990-07-13 09:30:00+00:00,691.0,221.0,622.7
1990-07-13 10:30:00+00:00,566.0,388.0,219.96
1990-07-13 11:30:00+00:00,747.0,273.0,571.43
1990-07-13 12:30:00+00:00,442.0,384.0,71.23
1990-07-13 13:30:00+00:00,479.0,370.0,142.59
1990-07-13 14:30:00+00:00,403.0,325.0,114.12
1990-07-13 15:30:00+00:00,470.0,216.0,440.24
1990-07-13 16:30:00+00:00,391.0,127.0,583.96
1990-07-13 17:30:00+00:00,238.0,113.0,393.86
1990-07-13 18:30:00+00:00,118.0,66.0,285.71
1990-07-13 19:30:00+00:00,13.0,12.0,18.12
1990-07-13 20:30:00+00:00,0.0,0.0,0.0
1990-07-13 21:30:00+00:00,0.0,0.0,0.0
1990-07-13 22:30:00+00:00,0.0,0.0,0.0
1990-07-13 23:30:00+00:00,0.0,0.0,0.0
1990-07-14 00:30:00+00:00,0.0,0.0,0.0
1990-07-14 01:30:00+00:00,0.0,0.0,0.0
1990-07-14 02:30:00+00:00,0.0,0.0,0.0
1990-07-14 03:30:00+00:00,1.0,1.0,0.0
1990-07-14 04:30:00+00:00,15.0,15.0,0.0
1990-07-14 05:30:00+00:00,62.0,62.0,0.0
1990-07-14 06:30:00+00:00,232.0,191.0,95.05
1990-07-14 07:30:00+00:00,267.0,241.0,46.57
1990-07-14 08:30:00+00:00,212.0,211.0,1.5
1990-07-14 09:30:00+00:00,261.0,259.0,2.66
1990-07-14 10:30:00+00:00,305.0,300.0,6.19
1990-07-14 11:30:00+00:00,506.0,405.0,121.97
1990-07-14 12:30:00+00:00,524.0,397.0,156.24
1990-07-14 13:30:00+00:00,475.0,370.0,137.61
1990-07-14 14:30:00+00:00,450.0,325.0,183.26
1990-07-14 15:30:00+00:00,447.0,234.0,370.11
1990-07-14 16:30:00+00:00,249.0,202.0,104.32
1990-07-14 17:30:00+00:00,160.0,134.0,82.36
1990-07-14 18:30:00+00:00,90.0,71.0,105.46
1990-07-14 19:30:00+00:00,6.0,6.0,0.0
1990-07-14 20:30:00+00:00,0.0,0.0,0.0
1990-07-14 21:30:00+00:00,0.0,0.0,0.0
1990-07-14 22:30:00+00:00,0.0,0.0,0.0
1990-07-14 23:30:00+00:00,0.0,0.0,0.0
1990-07-15 00:30:00+00:00,0.0,0.0,0.0
1990-07-15 01:30:00+00:00,0.0,0.0,0.0
1990-07-15 02:30:00+00:00,0.0,0.0,0.0
1990-07-15 03:30:00+00:00,1.0,1.0,0.0
1990-07-15 04:30:00+00:00,10.0,10.0,0.0
1990-07-15 05:30:00+00:00,25.0,25.0,0.0
1990-07-15 06:30:00+00:00,59.0,59.0,0.0
1990-07-15 07:30:00+00:00,115.0,115.0,0.0
1990-07-15 08:30:00+00:00,209.0,208.0,1.5
1990-07-15 09:30:00+00:00,225.0,225.0,0.0
1990-07-15 10:30:00+00:00,227.0,227.0,0.0
1990-07-15 11:30:00+00:00,449.0,392.0,68.96
1990-07-15 12:30:00+00:00,322.0,314.0,9.86
1990-07-15 13:30:00+00:00,547.0,361.0,244.23
1990-07-15 14:30:00+00:00,513.0,304.0,307.08
1990-07-15 15:30:00+00:00,358.0,270.0,153.33
1990-07-15 16:30:00+00:00,115.0,115.0,0.0
1990-07-15 17:30:00+00:00,177.0,136.0,130.62
1990-07-15 18:30:00+00:00,28.0,28.0,0.0
1990-07-15 19:30:00+00:00,2.0,2.0,0.0
1990-07-15 20:30:00+00:00,0.0,0.0,0.0
1990-07-15 21:30:00+00:00,0.0,0.0,0.0
1990-07-15 22:30:00+00:00,0.0,0.0,0.0
1990-07-15 23:30:00+00:00,0.0,0.0,0.0
1990-07-16 00:30:00+00:00,0.0,0.0,0.0
1990-07-16 01:30:00+00:00,0.0,0.0,0.0
1990-07-16 02:30:00+00:00,0.0,0.0,0.0
1990-07-16 03:30:00+00:00,1.0,1.0,0.0
1990-07-16 04:30:00+00:00,10.0,10.0,0.0
1990-07-16 05:30:00+00:00,133.0,117.0,54.96
1990-07-16 06:30:00+00:00,371.0,122.0,583.18
1990-07-16 07:30:00+00:00,377.0,256.0,218.31
1990-07-16 08:30:00+00:00,153.0,153.0,0.0
1990-07-16 09:30:00+00:00,299.0,291.0,10.67
1990-07-16 10:30:00+00:00,515.0,396.0,147.93
1990-07-16 11:30:00+00:00,370.0,351.0,23.03
1990-07-16 12:30:00+00:00,594.0,384.0,259.31
1990-07-16 13:30:00+00:00,660.0,281.0,498.64
1990-07-16 14:30:00+00:00,531.0,294.0,349.02
1990-07-16 15:30:00+00:00,524.0,153.0,648.27
1990-07-16 16:30:00+00:00,416.0,99.0,709.01
1990-07-16 17:30:00+00:00,270.0,81.0,605.79
1990-07-16 18:30:00+00:00,127.0,56.0,403.03
1990-07-16 19:30:00+00:00,21.0,15.0,122.73
1990-07-16 20:30:00+00:00,0.0,0.0,0.0
1990-07-16 21:30:00+00:00,0.0,0.0,0.0
1990-07-16 22:30:00+00:00,0.0,0.0,0.0
1990-07-16 23:30:00+00:00,0.0,0.0,0.0
1990-07-17 00:30:00+00:00,0.0,0.0,0.0
1990-07-17 01:30:00+00:00,0.0,0.0,0.0
1990-07-17 02:30:00+00:00,0.0,0.0,0.0
1990-07-17 03:30:00+00:00,1.0,1.0,0.0
1990-07-17 04:30:00+00:00,89.0,59.0,195.52
1990-07-17 05:30:00+00:00,226.0,93.0,460.7
1990-07-17 06:30:00+00:00,377.0,109.0,631.07
1990-07-17 07:30:00+00:00,511.0,137.0,677.39
1990-07-17 08:30:00+00:00,565.0,243.0,486.16
1990-07-17 09:30:00+00:00,701.0,209.0,657.92
1990-07-17 10:30:00+00:00,733.0,261.0,588.0
1990-07-17 11:30:00+00:00,776.0,238.0,653.44
1990-07-17 12:30:00+00:00,718.0,288.0,532.02
1990-07-17 13:30:00+00:00,682.0,253.0,565.62
1990-07-17 14:30:00+00:00,560.0,269.0,429.59
1990-07-17 15:30:00+00:00,537.0,130.0,713.33
1990-07-17 16:30:00+00:00,399.0,112.0,644.59
1990-07-17 17:30:00+00:00,254.0,92.0,522.6
1990-07-17 18:30:00+00:00,109.0,65.0,252.86
1990-07-17 19:30:00+00:00,15.0,13.0,42.95
1990-07-17 20:30:00+00:00,0.0,0.0,0.0
1990-07-17 21:30:00+00:00,0.0,0.0,0.0
1990-07-17 22:30:00+00:00,0.0,0.0,0.0
1990-07-17 23:30:00+00:00,0.0,0.0,0.0
1990-07-18 00:30:00+00:00,0.0,0.0,0.0
1990-07-18 01:30:00+00:00,0.0,0.0,0.0
1990-07-18 02:30:00+00:00,0.0,0.0,0.0
1990-07-18 03:30:00+00:00,1.0,1.0,0.0
1990-07-18 04:30:00+00:00,95.0,55.0,265.3
1990-07-18 05:30:00+00:00,244.0,75.0,590.54
1990-07-18 06:30:00+00:00,390.0,94.0,700.88
1990-07-18 07:30:00+00:00,533.0,108.0,772.82
1990-07-18 08:30:00+00:00,655.0,121.0,808.72
1990-07-18 09:30:00+00:00,764.0,117.0,867.38
1990-07-18 10:30:00+00:00,813.0,138.0,842.75
1990-07-18 11:30:00+00:00,825.0,157.0,813.02
1990-07-18 12:30:00+00:00,842.0,114.0,902.59
1990-07-18 13:30:00+00:00,782.0,114.0,882.69
1990-07-18 14:30:00+00:00,681.0,115.0,837.7
1990-07-18 15:30:00+00:00,546.0,118.0,752.55
1990-07-18 16:30:00+00:00,407.0,102.0,688.03
1990-07-18 17:30:00+00:00,254.0,88.0,539.15
1990-07-18 18:30:00+00:00,94.0,68.0,151.39
1990-07-18 19:30:00+00:00,4.0,4.0,0.0
1990-07-18 20:30:00+00:00,0.0,0.0,0.0
1990-07-18 21:30:00+00:00,0.0,0.0,0.0
1990-07-18 22:30:00+00:00,0.0,0.0,0.0
1990-07-18 23:30:00+00:00,0.0,0.0,0.0
1990-07-19 00:30:00+00:00,0.0,0.0,0.0
1990-07-19 01:30:00+00:00,0.0,0.0,0.0
1990-07-19 02:30:00+00:00,0.0,0.0,0.0
1990-07-19 03:30:00+00:00,0.0,0.0,0.0
1990-07-19 04:30:00+00:00,18.0,18.0,0.0
1990-07-19 05:30:00+00:00,23.0,23.0,0.0
1990-07-19 06:30:00+00:00,55.0,55.0,0.0
1990-07-19 07:30:00+00:00,178.0,177.0,1.83
1990-07-19 08:30:00+00:00,365.0,307.0,88.12
1990-07-19 09:30:00+00:00,551.0,337.0,287.65
1990-07-19 10:30:00+00:00,447.0,380.0,83.84
1990-07-19 11:30:00+00:00,585.0,388.0,240.28
1990-07-19 12:30:00+00:00,726.0,255.0,585.22
1990-07-19 13:30:00+00:00,550.0,348.0,267.54
1990-07-19 14:30:00+00:00,523.0,283.0,356.17
1990-07-19 15:30:00+00:00,477.0,193.0,501.04
1990-07-19 16:30:00+00:00,50.0,50.0,0.0
1990-07-19 17:30:00+00:00,62.0,62.0,0.0
1990-07-19 18:30:00+00:00,94.0,65.0,171.21
1990-07-19 19:30:00+00:00,2.0,2.0,0.0
1990-07-19 20:30:00+00:00,0.0,0.0,0.0
1990-07-19 21:30:00+00:00,0.0,0.0,0.0
1990-07-19 22:30:00+00:00,0.0,0.0,0.0
1990-07-19 23:30:00+00:00,0.0,0.0,0.0
1990-07-20 00:30:00+00:00,0.0,0.0,0.0
1990-07-20 01:30:00+00:00,0.0,0.0,0.0
1990-07-20 02:30:00+00:00,0.0,0.0,0.0
1990-07-20 03:30:00+00:00,0.0,0.0,0.0
1990-07-20 04:30:00+00:00,26.0,26.0,0.0
1990-07-20 05:30:00+00:00,65.0,65.0,0.0
1990-07-20 06:30:00+00:00,178.0,165.0,31.14
1990-07-20 07:30:00+00:00,302.0,250.0,95.35
1990-07-20 08:30:00+00:00,498.0,283.0,327.71
1990-07-20 09:30:00+00:00,462.0,358.0,140.17
1990-07-20 10:30:00+00:00,475.0,386.0,111.64
1990-07-20 11:30:00+00:00,762.0,230.0,650.35
1990-07-20 12:30:00+00:00,697.0,289.0,508.09
1990-07-20 13:30:00+00:00,366.0,335.0,41.16
1990-07-20 14:30:00+00:00,395.0,319.0,113.11
1990-07-20 15:30:00+00:00,337.0,263.0,131.02
1990-07-20 16:30:00+00:00,209.0,186.0,52.38
1990-07-20 17:30:00+00:00,70.0,70.0,0.0
1990-07-20 18:30:00+00:00,84.0,65.0,113.84
1990-07-20 19:30:00+00:00,5.0,5.0,0.0
1990-07-20 20:30:00+00:00,0.0,0.0,0.0
1990-07-20 21:30:00+00:00,0.0,0.0,0.0
1990-07-20 22:30:00+00:00,0.0,0.0,0.0
1990-07-20 23:30:00+00:00,0.0,0.0,0.0
1990-07-21 00:30:00+00:00,0.0,0.0,0.0
1990-07-21 01:30:00+00:00,0.0,0.0,0.0
1990-07-21 02:30:00+00:00,0.0,0.0,0.0
1990-07-21 03:30:00+00:00,0.0,0.0,0.0
1990-07-21 04:30:00+00:00,21.0,21.0,0.0
1990-07-21 05:30:00+00:00,34.0,34.0,0.0
1990-07-21 06:30:00+00:00,263.0,184.0,190.4
1990-07-21 07:30:00+00:00,211.0,204.0,12.89
1990-07-21 08:30:00+00:00,220.0,218.0,3.06
1990-07-21 09:30:00+00:00,423.0,352.0,95.96
1990-07-21 10:30:00+00:00,268.0,266.0,2.51
1990-07-21 11:30:00+00:00,734.0,264.0,575.9
1990-07-21 12:30:00+00:00,305.0,299.0,7.49
1990-07-21 13:30:00+00:00,449.0,361.0,117.14
1990-07-21 14:30:00+00:00,212.0,211.0,1.49
1990-07-21 15:30:00+00:00,206.0,201.0,8.89
1990-07-21 16:30:00+00:00,140.0,139.0,2.29
1990-07-21 17:30:00+00:00,74.0,74.0,0.0
1990-07-21 18:30:00+00:00,56.0,53.0,18.26
1990-07-21 19:30:00+00:00,3.0,3.0,0.0
1990-07-21 20:30:00+00:00,0.0,0.0,0.0
1990-07-21 21:30:00+00:00,0.0,0.0,0.0
1990-07-21 22:30:00+00:00,0.0,0.0,0.0
1990-07-21 23:30:00+00:00,0.0,0.0,0.0
1990-07-22 00:30:00+00:00,0.0,0.0,0.0
1990-07-22 01:30:00+00:00,0.0,0.0,0.0
1990-07-22 02:30:00+00:00,0.0,0.0,0.0
1990-07-22 03:30:00+00:00,0.0,0.0,0.0
1990-07-22 04:30:00+00:00,66.0,52.0,100.4
1990-07-22 05:30:00+00:00,116.0,105.0,39.93
1990-07-22 06:30:00+00:00,206.0,178.0,67.91
1990-07-22 07:30:00+00:00,256.0,232.0,44.39
1990-07-22 08:30:00+00:00,317.0,287.0,46.04
1990-07-22 09:30:00+00:00,432.0,352.0,108.43
1990-07-22 10:30:00+00:00,348.0,331.0,21.43
1990-07-22 11:30:00+00:00,408.0,370.0,46.67
1990-07-22 12:30:00+00:00,399.0,362.0,46.3
1990-07-22 13:30:00+00:00,392.0,345.0,62.73
1990-07-22 14:30:00+00:00,229.0,227.0,2.99
1990-07-22 15:30:00+00:00,95.0,95.0,0.0
1990-07-22 16:30:00+00:00,87.0,87.0,0.0
1990-07-22 17:30:00+00:00,36.0,36.0,0.0
1990-07-22 18:30:00+00:00,32.0,32.0,0.0
1990-07-22 19:30:00+00:00,1.0,1.0,0.0
1990-07-22 20:30:00+00:00,0.0,0.0,0.0
1990-07-22 21:30:00+00:00,0.0,0.0,0.0
1990-07-22 22:30:00+00:00,0.0,0.0,0.0
1990-07-22 23:30:00+00:00,0.0,0.0,0.0
1990-07-23 00:30:00+00:00,0.0,0.0,0.0
1990-07-23 01:30:00+00:00,0.0,0.0,0.0
1990-07-23 02:30:00+00:00,0.0,0.0,0.0
1990-07-23 03:30:00+00:00,0.0,0.0,0.0
1990-07-23 04:30:00+00:00,30.0,30.0,0.0
1990-07-23 05:30:00+00:00,50.0,50.0,0.0
1990-07-23 06:30:00+00:00,183.0,166.0,41.5
1990-07-23 07:30:00+00:00,331.0,246.0,157.95
1990-07-23 08:30:00+00:00,583.0,180.0,620.66
1990-07-23 09:30:00+00:00,693.0,170.0,710.99
1990-07-23 10:30:00+00:00,666.0,297.0,466.42
1990-07-23 11:30:00+00:00,598.0,372.0,278.29
1990-07-23 12:30:00+00:00,652.0,318.0,419.0
1990-07-23 13:30:00+00:00,472.0,357.0,153.91
1990-07-23 14:30:00+00:00,466.0,303.0,244.85
1990-07-23 15:30:00+00:00,391.0,246.0,259.74
1990-07-23 16:30:00+00:00,351.0,139.0,490.63
1990-07-23 17:30:00+00:00,230.0,90.0,473.17
1990-07-23 18:30:00+00:00,87.0,61.0,163.66
1990-07-23 19:30:00+00:00,2.0,2.0,0.0
1990-07-23 20:30:00+00:00,0.0,0.0,0.0
1990-07-23 21:30:00+00:00,0.0,0.0,0.0
1990-07-23 22:30:00+00:00,0.0,0.0,0.0
1990-07-23 23:30:00+00:00,0.0,0.0,0.0
1990-07-24 00:30:00+00:00,0.0,0.0,0.0
1990-07-24 01:30:00+00:00,0.0,0.0,0.0
1990-07-24 02:30:00+00:00,0.0,0.0,0.0
1990-07-24 03:30:00+00:00,0.0,0.0,0.0
1990-07-24 04:30:00+00:00,58.0,48.0,74.96
1990-07-24 05:30:00+00:00,207.0,88.0,441.07
1990-07-24 06:30:00+00:00,357.0,107.0,614.26
1990-07-24 07:30:00+00:00,502.0,120.0,713.18
1990-07-24 08:30:00+00:00,615.0,151.0,717.21
1990-07-24 09:30:00+00:00,721.0,149.0,779.97
1990-07-24 10:30:00+00:00,768.0,184.0,740.2
1990-07-24 11:30:00+00:00,777.0,211.0,698.75
1990-07-24 12:30:00+00:00,788.0,162.0,787.39
1990-07-24 13:30:00+00:00,726.0,163.0,755.66
1990-07-24 14:30:00+00:00,634.0,153.0,724.97
1990-07-24 15:30:00+00:00,523.0,125.0,716.0
1990-07-24 16:30:00+00:00,384.0,109.0,640.18
1990-07-24 17:30:00+00:00,231.0,94.0,467.3
1990-07-24 18:30:00+00:00,75.0,60.0,96.17
1990-07-24 19:30:00+00:00,3.0,3.0,0.0
1990-07-24 20:30:00+00:00,0.0,0.0,0.0
1990-07-24 21:30:00+00:00,0.0,0.0,0.0
1990-07-24 22:30:00+00:00,0.0,0.0,0.0
1990-07-24 23:30:00+00:00,0.0,0.0,0.0
1990-07-25 00:30:00+00:00,0.0,0.0,0.0
1990-07-25 01:30:00+00:00,0.0,0.0,0.0
1990-07-25 02:30:00+00:00,0.0,0.0,0.0
1990-07-25 03:30:00+00:00,0.0,0.0,0.0
1990-07-25 04:30:00+00:00,45.0,42.0,23.03
1990-07-25 05:30:00+00:00,163.0,110.0,198.6
1990-07-25 06:30:00+00:00,309.0,148.0,398.28
1990-07-25 07:30:00+00:00,477.0,139.0,634.08
1990-07-25 08:30:00+00:00,598.0,156.0,685.77
1990-07-25 09:30:00+00:00,703.0,157.0,746.85
1990-07-25 10:30:00+00:00,762.0,170.0,752.44
1990-07-25 11:30:00+00:00,773.0,194.0,716.72
1990-07-25 12:30:00+00:00,773.0,163.0,769.37
1990-07-25 13:30:00+00:00,712.0,164.0,737.73
1990-07-25 14:30:00+00:00,624.0,148.0,719.96
1990-07-25 15:30:00+00:00,500.0,143.0,645.1
1990-07-25 16:30:00+00:00,363.0,122.0,564.48
1990-07-25 17:30:00+00:00,221.0,95.0,433.94
