Time,CHP1_140049_DNI_mV,SMP22_200060_DHI_Wm2,CMP11_128767_GHI_mV,StarSchenk_7773_GHI_mV,solar_zenith,solar_azimuth
2025-08-27 10:32:00+00:00,0.204,356.088,3.026,4.62,46.534,166.58
2025-08-27 10:33:00+00:00,0.836,365.785,3.54,5.561,46.502,166.916
2025-08-27 10:34:00+00:00,0.03,362.722,2.939,4.625,46.47,167.253
2025-08-27 10:35:00+00:00,0.021,353.067,2.852,4.483,46.44,167.59
2025-08-27 10:36:00+00:00,0.028,333.532,2.7,4.262,46.411,167.928
2025-08-27 10:37:00+00:00,0.012,307.843,2.48,3.939,46.382,168.266
2025-08-27 10:38:00+00:00,0.008,280.087,2.253,3.594,46.354,168.604
2025-08-27 10:39:00+00:00,0.007,255.1,2.051,3.278,46.327,168.942
2025-08-27 10:40:00+00:00,0.008,236.15,1.898,3.031,46.3,169.281
2025-08-27 10:41:00+00:00,0.007,223.67,1.796,2.867,46.275,169.619
2025-08-27 10:42:00+00:00,0.007,217.375,1.748,2.779,46.25,169.959
2025-08-27 10:43:00+00:00,0.007,217.112,1.748,2.767,46.226,170.298
2025-08-27 10:44:00+00:00,0.005,221.302,1.779,2.809,46.203,170.638
2025-08-27 10:45:00+00:00,0.006,224.677,1.806,2.853,46.181,170.977
2025-08-27 10:46:00+00:00,0.006,223.205,1.794,2.84,46.16,171.318
2025-08-27 10:47:00+00:00,0.005,217.267,1.744,2.773,46.139,171.658
2025-08-27 10:48:00+00:00,0.005,208.047,1.671,2.663,46.12,171.998
2025-08-27 10:49:00+00:00,0.005,195.627,1.571,2.515,46.101,172.339
2025-08-27 10:50:00+00:00,0.004,181.532,1.456,2.342,46.083,172.68
2025-08-27 10:51:00+00:00,0.004,167.37,1.341,2.167,46.065,173.021
2025-08-27 10:52:00+00:00,0.003,154.23,1.234,2.004,46.049,173.362
2025-08-27 10:53:00+00:00,0.004,142.777,1.144,1.858,46.033,173.704
2025-08-27 10:54:00+00:00,0.004,133.362,1.069,1.739,46.019,174.045
2025-08-27 10:55:00+00:00,0.003,126.003,1.009,1.646,46.005,174.387
2025-08-27 10:56:00+00:00,0.003,121.165,0.972,1.582,45.992,174.729
2025-08-27 10:57:00+00:00,0.003,119.213,0.957,1.553,45.979,175.071
2025-08-27 10:58:00+00:00,0.002,120.042,0.966,1.562,45.968,175.413
2025-08-27 10:59:00+00:00,0.003,123.433,0.996,1.603,45.957,175.755
2025-08-27 11:00:00+00:00,0.004,129.127,1.045,1.673,45.948,176.098
2025-08-27 11:01:00+00:00,0.003,137.51,1.115,1.776,45.939,176.44
2025-08-27 11:02:00+00:00,0.004,148.682,1.206,1.91,45.931,176.783
2025-08-27 11:03:00+00:00,0.004,162.228,1.316,2.076,45.923,177.125
2025-08-27 11:04:00+00:00,0.005,177.935,1.445,2.269,45.917,177.468
2025-08-27 11:05:00+00:00,0.014,194.747,1.587,2.485,45.912,177.811
2025-08-27 11:06:00+00:00,0.011,210.283,1.712,2.683,45.907,178.154
2025-08-27 11:07:00+00:00,0.006,222.603,1.81,2.835,45.903,178.497
2025-08-27 11:08:00+00:00,0.006,232.878,1.893,2.967,45.9,178.84
2025-08-27 11:09:00+00:00,0.006,240.348,1.952,3.064,45.898,179.183
2025-08-27 11:10:00+00:00,0.007,243.867,1.98,3.113,45.896,179.525
2025-08-27 11:11:00+00:00,0.008,244.667,1.987,3.128,45.896,179.868
2025-08-27 11:12:00+00:00,0.008,244.297,1.983,3.124,45.896,180.211
2025-08-27 11:13:00+00:00,0.01,245.38,1.991,3.133,45.897,180.554
2025-08-27 11:14:00+00:00,0.017,250.402,2.037,3.196,45.9,180.897
2025-08-27 11:15:00+00:00,0.01,261.313,2.119,3.313,45.902,181.24
2025-08-27 11:16:00+00:00,0.011,275.772,2.236,3.484,45.906,181.583
2025-08-27 11:17:00+00:00,0.008,287.475,2.329,3.635,45.911,181.926
2025-08-27 11:18:00+00:00,0.007,293.808,2.379,3.72,45.916,182.269
2025-08-27 11:19:00+00:00,0.007,296.232,2.399,3.757,45.922,182.611
2025-08-27 11:20:00+00:00,0.006,293.668,2.38,3.74,45.929,182.954
2025-08-27 11:21:00+00:00,0.007,288.007,2.34,3.682,45.937,183.297
2025-08-27 11:22:00+00:00,0.011,283.293,2.309,3.635,45.946,183.639
2025-08-27 11:23:00+00:00,0.018,282.948,2.312,3.637,45.956,183.982
2025-08-27 11:24:00+00:00,0.017,290.017,2.373,3.722,45.966,184.324
2025-08-27 11:25:00+00:00,0.076,309.613,2.578,3.983,45.977,184.666
2025-08-27 11:26:00+00:00,1.805,352.313,4.164,6.249,45.989,185.008
2025-08-27 11:27:00+00:00,2.19,389.198,4.732,7.159,46.002,185.35
2025-08-27 11:28:00+00:00,2.474,419.255,5.171,7.908,46.016,185.692
2025-08-27 11:29:00+00:00,2.044,422.667,4.865,7.743,46.031,186.033
2025-08-27 11:30:00+00:00,0.047,390.293,3.18,5.141,46.046,186.375
2025-08-27 11:31:00+00:00,0.047,356.455,2.91,4.581,46.062,186.716
2025-08-27 11:32:00+00:00,0.314,334.448,2.938,4.621,46.079,187.057
2025-08-27 11:33:00+00:00,0.053,323.722,2.658,4.196,46.097,187.398
2025-08-27 11:34:00+00:00,0.055,308.323,2.524,4.004,46.116,187.739
2025-08-27 11:35:00+00:00,0.013,280.167,2.263,3.616,46.136,188.08
2025-08-27 11:36:00+00:00,0.007,247.523,1.996,3.212,46.156,188.42
2025-08-27 11:37:00+00:00,0.007,217.15,1.748,2.831,46.177,188.76
2025-08-27 11:38:00+00:00,0.007,197.62,1.589,2.569,46.199,189.1
2025-08-27 11:39:00+00:00,0.006,189.575,1.525,2.451,46.222,189.44
2025-08-27 11:40:00+00:00,0.005,188.268,1.516,2.427,46.246,189.779
2025-08-27 11:41:00+00:00,0.005,188.275,1.516,2.427,46.27,190.118
2025-08-27 11:42:00+00:00,0.005,186.847,1.506,2.412,46.296,190.457
2025-08-27 11:43:00+00:00,0.004,182.87,1.474,2.365,46.322,190.796
2025-08-27 11:44:00+00:00,0.004,176.62,1.422,2.288,46.349,191.134
2025-08-27 11:45:00+00:00,0.004,168.647,1.356,2.193,46.377,191.473
2025-08-27 11:46:00+00:00,0.003,160.72,1.293,2.095,46.405,191.81
2025-08-27 11:47:00+00:00,0.003,154.462,1.244,2.015,46.435,192.148
2025-08-27 11:48:00+00:00,0.003,149.858,1.207,1.958,46.465,192.485
2025-08-27 11:49:00+00:00,0.004,147.102,1.186,1.925,46.496,192.822
2025-08-27 11:50:00+00:00,0.004,146.62,1.185,1.915,46.528,193.159
2025-08-27 11:51:00+00:00,0.004,149.085,1.208,1.945,46.56,193.495
2025-08-27 11:52:00+00:00,0.005,154.522,1.257,2.014,46.594,193.831
2025-08-27 11:53:00+00:00,0.005,163.033,1.329,2.122,46.628,194.167
2025-08-27 11:54:00+00:00,0.006,174.813,1.429,2.27,46.663,194.502
2025-08-27 11:55:00+00:00,0.008,190.918,1.564,2.468,46.699,194.837
2025-08-27 11:56:00+00:00,0.009,212.167,1.738,2.725,46.735,195.171
2025-08-27 11:57:00+00:00,0.009,237.768,1.945,3.033,46.773,195.506
2025-08-27 11:58:00+00:00,0.046,269.257,2.226,3.446,46.811,195.839
2025-08-27 11:59:00+00:00,0.097,294.327,2.472,3.851,46.85,196.173
2025-08-27 12:00:00+00:00,0.078,319.567,2.665,4.114,46.89,196.506
2025-08-27 12:01:00+00:00,0.284,359.448,3.128,4.793,46.93,196.838
2025-08-27 12:02:00+00:00,0.306,399.962,3.472,5.335,46.972,197.171
2025-08-27 12:03:00+00:00,0.903,420.79,4.058,6.166,47.014,197.503
2025-08-27 12:04:00+00:00,0.165,425.122,3.568,5.699,47.057,197.834
2025-08-27 12:05:00+00:00,1.867,430.365,4.813,7.185,47.1,198.165
2025-08-27 12:06:00+00:00,1.593,432.325,4.641,7.195,47.145,198.496
2025-08-27 12:07:00+00:00,2.137,434.285,5.017,7.677,47.19,198.826
2025-08-27 12:08:00+00:00,1.984,428.71,4.864,7.574,47.236,199.155
2025-08-27 12:09:00+00:00,4.184,424.218,6.364,9.338,47.283,199.485
2025-08-27 12:10:00+00:00,4.656,416.883,6.637,10.093,47.33,199.813
2025-08-27 12:11:00+00:00,4.381,411.67,6.402,9.884,47.378,200.142
2025-08-27 12:12:00+00:00,5.145,404.613,6.866,10.476,47.427,200.47
2025-08-27 12:13:00+00:00,4.13,404.13,6.136,9.507,47.477,200.797
2025-08-27 12:14:00+00:00,4.48,399.56,6.349,9.69,47.528,201.124
2025-08-27 12:15:00+00:00,1.615,386.435,4.26,7.155,47.579,201.45
2025-08-27 12:16:00+00:00,0.397,383.31,3.379,5.344,47.631,201.776
2025-08-27 12:17:00+00:00,0.766,370.462,3.531,5.619,47.684,202.102
2025-08-27 12:18:00+00:00,0.021,352.118,2.861,4.555,47.737,202.427
2025-08-27 12:19:00+00:00,0.118,342.833,2.86,4.466,47.791,202.751
2025-08-27 12:20:00+00:00,1.29,349.73,3.738,5.674,47.846,203.075
2025-08-27 12:21:00+00:00,0.294,370.202,3.191,5.154,47.902,203.399
2025-08-27 12:22:00+00:00,0.442,380.757,3.396,5.144,47.958,203.722
2025-08-27 12:23:00+00:00,1.975,398.722,4.579,7.034,48.015,204.044
2025-08-27 12:24:00+00:00,1.197,399.962,4.045,6.296,48.073,204.366
2025-08-27 12:25:00+00:00,0.52,384.353,3.457,5.581,48.132,204.688
2025-08-27 12:26:00+00:00,0.274,366.22,3.144,4.953,48.191,205.008
2025-08-27 12:27:00+00:00,0.222,360.402,3.071,4.832,48.251,205.329
2025-08-27 12:28:00+00:00,1.133,373.072,3.824,5.677,48.312,205.649
2025-08-27 12:29:00+00:00,3.173,399.413,5.449,8.216,48.373,205.968
2025-08-27 12:30:00+00:00,4.294,416.742,6.317,9.536,48.435,206.286
2025-08-27 12:31:00+00:00,5.06,423.925,6.894,10.466,48.498,206.605
2025-08-27 12:32:00+00:00,5.187,422.377,6.963,10.705,48.562,206.922
2025-08-27 12:33:00+00:00,3.1,400.972,5.367,8.562,48.626,207.239
2025-08-27 12:34:00+00:00,4.161,373.777,5.852,8.993,48.691,207.556
2025-08-27 12:35:00+00:00,4.248,351.665,5.734,8.846,48.756,207.872
2025-08-27 12:36:00+00:00,4.326,342.455,5.707,8.719,48.822,208.187
2025-08-27 12:37:00+00:00,4.878,341.172,6.066,9.409,48.889,208.502
2025-08-27 12:38:00+00:00,3.121,338.327,4.862,7.927,48.957,208.816
2025-08-27 12:39:00+00:00,0.389,340.197,3.018,4.935,49.025,209.129
2025-08-27 12:40:00+00:00,2.369,341.708,4.378,6.513,49.094,209.442
2025-08-27 12:41:00+00:00,3.647,339.095,5.204,7.994,49.164,209.755
2025-08-27 12:42:00+00:00,4.43,332.407,5.683,8.539,49.234,210.067
2025-08-27 12:43:00+00:00,2.554,326.34,4.396,7.163,49.305,210.378
2025-08-27 12:44:00+00:00,1.822,325.187,3.844,6.299,49.377,210.688
2025-08-27 12:45:00+00:00,0.141,316.923,2.656,4.326,49.449,210.998
2025-08-27 12:46:00+00:00,1.28,308.657,3.397,5.001,49.522,211.308
2025-08-27 12:47:00+00:00,4.728,310.02,5.684,8.658,49.595,211.617
2025-08-27 12:48:00+00:00,4.565,305.522,5.517,8.565,49.67,211.925
2025-08-27 12:49:00+00:00,3.805,305.348,5.017,7.947,49.744,212.233
2025-08-27 12:50:00+00:00,1.677,301.34,3.573,5.795,49.82,212.54
2025-08-27 12:51:00+00:00,1.009,299.988,3.111,5.006,49.896,212.846
2025-08-27 12:52:00+00:00,1.56,303.767,3.505,5.489,49.973,213.152
2025-08-27 12:53:00+00:00,1.488,313.382,3.531,5.54,50.05,213.457
2025-08-27 12:54:00+00:00,1.787,324.607,3.841,6.071,50.128,213.762
2025-08-27 12:55:00+00:00,0.738,326.93,3.139,5.037,50.207,214.065
2025-08-27 12:56:00+00:00,3.023,333.052,4.699,6.744,50.286,214.369
2025-08-27 12:57:00+00:00,1.268,338.753,3.572,6.182,50.366,214.671
2025-08-27 12:58:00+00:00,0.077,336.205,2.764,4.411,50.446,214.974
2025-08-27 12:59:00+00:00,0.178,336.233,2.834,4.47,50.527,215.275
2025-08-27 13:00:00+00:00,0.95,339.623,3.389,5.126,50.609,215.576
2025-08-27 13:01:00+00:00,1.611,344.322,3.869,6.121,50.691,215.876
2025-08-27 13:02:00+00:00,2.301,351.113,4.345,6.459,50.774,216.176
2025-08-27 13:03:00+00:00,2.987,351.312,4.783,7.464,50.858,216.475
2025-08-27 13:04:00+00:00,0.917,330.345,3.258,5.506,50.942,216.773
2025-08-27 13:05:00+00:00,0.081,302.76,2.491,4.021,51.026,217.071
2025-08-27 13:06:00+00:00,0.012,280.2,2.272,3.645,51.111,217.368
2025-08-27 13:07:00+00:00,0.018,270.562,2.203,3.506,51.197,217.664
2025-08-27 13:08:00+00:00,0.038,276.892,2.269,3.585,51.284,217.96
2025-08-27 13:09:00+00:00,0.3,297.875,2.618,4.08,51.371,218.255
2025-08-27 13:10:00+00:00,1.212,320.67,3.374,5.206,51.458,218.549
2025-08-27 13:11:00+00:00,0.041,328.085,2.682,4.282,51.546,218.843
2025-08-27 13:12:00+00:00,0.045,330.098,2.707,4.259,51.635,219.137
2025-08-27 13:13:00+00:00,2.676,337.573,4.448,6.409,51.724,219.429
2025-08-27 13:14:00+00:00,2.388,344.633,4.3,6.837,51.814,219.721
2025-08-27 13:15:00+00:00,4.092,346.978,5.395,8.188,51.904,220.013
2025-08-27 13:16:00+00:00,4.527,347.962,5.672,8.628,51.995,220.303
2025-08-27 13:17:00+00:00,5.105,339.873,5.968,9.2,52.086,220.593
2025-08-27 13:18:00+00:00,4.2,333.065,5.32,8.227,52.178,220.883
2025-08-27 13:19:00+00:00,5.264,320.302,5.89,9.107,52.27,221.172
2025-08-27 13:20:00+00:00,4.161,292.905,4.993,8.109,52.363,221.46
2025-08-27 13:21:00+00:00,1.222,267.225,2.911,4.972,52.457,221.747
2025-08-27 13:22:00+00:00,3.399,257.442,4.191,6.083,52.551,222.034
2025-08-27 13:23:00+00:00,5.103,256.785,5.249,8.012,52.645,222.321
2025-08-27 13:24:00+00:00,2.773,253.838,3.745,6.263,52.741,222.606
2025-08-27 13:25:00+00:00,3.79,250.803,4.328,6.35,52.836,222.891
2025-08-27 13:26:00+00:00,5.27,238.132,5.164,7.939,52.932,223.176
2025-08-27 13:27:00+00:00,1.527,219.563,2.669,4.858,53.029,223.459
2025-08-27 13:28:00+00:00,0.036,206.95,1.653,2.753,53.126,223.742
2025-08-27 13:29:00+00:00,0.012,194.947,1.55,2.508,53.223,224.025
2025-08-27 13:30:00+00:00,0.01,184.353,1.465,2.369,53.322,224.307
2025-08-27 13:31:00+00:00,0.013,176.447,1.404,2.271,53.42,224.588
2025-08-27 13:32:00+00:00,0.017,172.522,1.378,2.22,53.519,224.869
2025-08-27 13:33:00+00:00,0.022,171.278,1.372,2.206,53.619,225.149
2025-08-27 13:34:00+00:00,0.026,173.638,1.396,2.236,53.719,225.428
2025-08-27 13:35:00+00:00,0.005,174.272,1.387,2.226,53.819,225.707
2025-08-27 13:36:00+00:00,0.003,172.032,1.369,2.198,53.92,225.985
2025-08-27 13:37:00+00:00,0.002,166.368,1.326,2.134,54.022,226.262
2025-08-27 13:38:00+00:00,0.002,156.692,1.249,2.021,54.124,226.539
2025-08-27 13:39:00+00:00,0.003,143.965,1.149,1.868,54.226,226.815
2025-08-27 13:40:00+00:00,0.002,130.475,1.041,1.701,54.329,227.091
2025-08-27 13:41:00+00:00,0.002,118.055,0.941,1.543,54.432,227.366
2025-08-27 13:42:00+00:00,0.002,107.488,0.856,1.406,54.536,227.64
2025-08-27 13:43:00+00:00,0.001,98.568,0.783,1.291,54.64,227.914
2025-08-27 13:44:00+00:00,0.002,92.577,0.736,1.209,54.745,228.187
2025-08-27 13:45:00+00:00,0.001,88.553,0.704,1.156,54.85,228.46
2025-08-27 13:46:00+00:00,0.001,85.837,0.683,1.121,54.956,228.732
2025-08-27 13:47:00+00:00,0.001,83.755,0.668,1.094,55.062,229.003
2025-08-27 13:48:00+00:00,0.001,82.317,0.658,1.075,55.168,229.274
2025-08-27 13:49:00+00:00,0.001,80.977,0.648,1.06,55.275,229.544
2025-08-27 13:50:00+00:00,0.001,79.74,0.639,1.045,55.383,229.813
2025-08-27 13:51:00+00:00,0.002,78.86,0.633,1.035,55.49,230.082
2025-08-27 13:52:00+00:00,0.002,78.987,0.636,1.035,55.598,230.351
2025-08-27 13:53:00+00:00,0.003,81.152,0.655,1.06,55.707,230.618
2025-08-27 13:54:00+00:00,0.003,84.858,0.686,1.107,55.816,230.886
2025-08-27 13:55:00+00:00,0.003,90.605,0.733,1.177,55.925,231.152
2025-08-27 13:56:00+00:00,0.002,100.198,0.811,1.29,56.035,231.418
2025-08-27 13:57:00+00:00,-0.0,116.885,0.942,1.486,56.145,231.683
2025-08-27 13:58:00+00:00,0.022,143.522,1.165,1.818,56.256,231.948
2025-08-27 13:59:00+00:00,0.192,181.932,1.573,2.423,56.367,232.212
2025-08-27 14:00:00+00:00,0.061,213.352,1.749,2.738,56.479,232.476
2025-08-27 14:01:00+00:00,0.025,237.552,1.931,3.003,56.59,232.739
2025-08-27 14:02:00+00:00,0.109,269.32,2.236,3.452,56.703,233.002
2025-08-27 14:03:00+00:00,0.132,306.763,2.551,3.954,56.815,233.263
2025-08-27 14:04:00+00:00,0.419,347.578,3.058,4.599,56.928,233.525
2025-08-27 14:05:00+00:00,2.828,379.868,4.669,7.146,57.041,233.786
2025-08-27 14:06:00+00:00,0.31,380.425,3.236,5.23,57.155,234.046
2025-08-27 14:07:00+00:00,0.115,368.81,3.044,4.773,57.269,234.305
2025-08-27 14:08:00+00:00,0.9,351.92,3.331,5.269,57.384,234.564
2025-08-27 14:09:00+00:00,0.077,317.803,2.606,4.21,57.499,234.823
2025-08-27 14:10:00+00:00,0.059,288.502,2.359,3.786,57.614,235.081
2025-08-27 14:11:00+00:00,0.131,273.235,2.269,3.63,57.729,235.338
2025-08-27 14:12:00+00:00,0.084,257.475,2.112,3.417,57.845,235.595
2025-08-27 14:13:00+00:00,0.023,237.075,1.919,3.103,57.961,235.851
2025-08-27 14:14:00+00:00,0.581,222.815,2.112,3.36,58.078,236.107
2025-08-27 14:15:00+00:00,2.716,215.063,3.202,4.703,58.195,236.362
2025-08-27 14:16:00+00:00,3.76,204.075,3.667,5.834,58.312,236.617
2025-08-27 14:17:00+00:00,3.995,207.937,3.82,6.112,58.43,236.871
2025-08-27 14:18:00+00:00,3.15,228.388,3.525,5.578,58.548,237.124
2025-08-27 14:19:00+00:00,3.504,241.382,3.806,5.983,58.666,237.377
2025-08-27 14:20:00+00:00,2.654,244.578,3.367,5.358,58.785,237.63
2025-08-27 14:21:00+00:00,2.364,252.31,3.27,5.339,58.904,237.882
2025-08-27 14:22:00+00:00,1.53,264.323,2.93,4.662,59.023,238.133
2025-08-27 14:23:00+00:00,2.685,279.805,3.666,5.658,59.143,238.384
2025-08-27 14:24:00+00:00,2.237,271.71,3.356,5.152,59.263,238.635
2025-08-27 14:25:00+00:00,4.996,249.01,4.613,7.243,59.383,238.884
2025-08-27 14:26:00+00:00,5.124,208.93,4.346,6.9,59.504,239.134
2025-08-27 14:27:00+00:00,5.28,180.408,4.185,6.667,59.625,239.383
2025-08-27 14:28:00+00:00,5.091,165.57,3.953,6.315,59.746,239.631
2025-08-27 14:29:00+00:00,4.723,157.34,3.683,5.919,59.867,239.879
2025-08-27 14:30:00+00:00,5.061,154.678,3.824,6.04,59.989,240.126
2025-08-27 14:31:00+00:00,5.034,153.702,3.933,6.235,60.111,240.373
2025-08-27 14:32:00+00:00,5.234,155.797,3.506,6.22,60.234,240.619
2025-08-27 14:33:00+00:00,4.732,153.545,3.623,5.678,60.357,240.865
2025-08-27 14:34:00+00:00,3.732,148.638,3.069,4.997,60.48,241.11
2025-08-27 14:35:00+00:00,4.152,148.075,3.274,5.207,60.603,241.355
2025-08-27 14:36:00+00:00,3.662,151.108,3.043,4.921,60.726,241.599
2025-08-27 14:37:00+00:00,3.517,156.628,3.012,4.818,60.85,241.843
2025-08-27 14:38:00+00:00,3.132,156.993,2.817,4.549,60.974,242.087
2025-08-27 14:39:00+00:00,2.601,156.657,2.541,4.146,61.099,242.329
2025-08-27 14:40:00+00:00,1.748,154.083,2.094,3.474,61.224,242.572
2025-08-27 14:41:00+00:00,1.897,151.788,2.149,3.404,61.349,242.814
2025-08-27 14:42:00+00:00,1.329,155.315,1.885,3.078,61.474,243.055
2025-08-27 14:43:00+00:00,1.764,165.492,2.177,3.531,61.599,243.296
2025-08-27 14:44:00+00:00,1.29,176.992,2.043,3.258,61.725,243.537
2025-08-27 14:45:00+00:00,0.246,183.328,1.571,2.644,61.851,243.777
2025-08-27 14:46:00+00:00,0.199,180.222,1.533,2.436,61.977,244.016
2025-08-27 14:47:00+00:00,0.406,171.952,1.562,2.569,62.104,244.256
2025-08-27 14:48:00+00:00,0.108,163.548,1.35,2.208,62.231,244.494
2025-08-27 14:49:00+00:00,0.1,162.633,1.34,2.172,62.358,244.733
2025-08-27 14:50:00+00:00,0.034,163.173,1.314,2.129,62.485,244.97
2025-08-27 14:51:00+00:00,0.006,162.507,1.296,2.095,62.613,245.208
2025-08-27 14:52:00+00:00,0.015,155.61,1.245,2.022,62.74,245.445
2025-08-27 14:53:00+00:00,0.026,148.158,1.194,1.938,62.868,245.681
2025-08-27 14:54:00+00:00,0.051,147.195,1.197,1.923,62.997,245.917
2025-08-27 14:55:00+00:00,0.219,151.878,1.314,2.107,63.125,246.153
2025-08-27 14:56:00+00:00,0.566,156.228,1.512,2.386,63.254,246.388
2025-08-27 14:57:00+00:00,0.027,160.663,1.295,2.117,63.383,246.623
2025-08-27 14:58:00+00:00,0.124,173.117,1.443,2.28,63.512,246.857
2025-08-27 14:59:00+00:00,0.065,182.768,1.492,2.383,63.641,247.091
2025-08-27 15:00:00+00:00,0.096,179.442,1.478,2.379,63.771,247.325
2025-08-27 15:01:00+00:00,0.009,164.263,1.319,2.14,63.901,247.558
2025-08-27 15:02:00+00:00,0.015,154.405,1.244,2.007,64.031,247.79
2025-08-27 15:03:00+00:00,0.012,148.638,1.196,1.933,64.161,248.023
2025-08-27 15:04:00+00:00,0.005,141.267,1.133,1.835,64.292,248.255
2025-08-27 15:05:00+00:00,0.004,133.875,1.072,1.738,64.422,248.486
2025-08-27 15:06:00+00:00,0.003,128.755,1.032,1.668,64.553,248.717
2025-08-27 15:07:00+00:00,0.011,125.677,1.01,1.629,64.684,248.948
2025-08-27 15:08:00+00:00,0.016,124.883,1.004,1.619,64.816,249.178
2025-08-27 15:09:00+00:00,0.02,126.693,1.022,1.639,64.947,249.408
2025-08-27 15:10:00+00:00,0.255,132.848,1.178,1.861,65.079,249.638
2025-08-27 15:11:00+00:00,0.368,140.478,1.287,2.05,65.211,249.867
2025-08-27 15:12:00+00:00,0.192,146.863,1.264,1.986,65.343,250.096
2025-08-27 15:13:00+00:00,0.03,152.597,1.236,1.998,65.475,250.324
2025-08-27 15:14:00+00:00,0.004,155.442,1.248,1.983,65.608,250.552
2025-08-27 15:15:00+00:00,0.003,153.86,1.233,1.969,65.74,250.78
2025-08-27 15:16:00+00:00,0.003,146.385,1.172,1.882,65.873,251.007
2025-08-27 15:17:00+00:00,0.002,134.958,1.079,1.744,66.006,251.234
2025-08-27 15:18:00+00:00,0.002,124.078,0.992,1.605,66.139,251.46
2025-08-27 15:19:00+00:00,0.002,117.097,0.935,1.51,66.273,251.687
2025-08-27 15:20:00+00:00,0.002,115.505,0.922,1.482,66.406,251.912
2025-08-27 15:21:00+00:00,0.001,115.075,0.918,1.475,66.54,252.138
2025-08-27 15:22:00+00:00,0.001,111.792,0.891,1.438,66.674,252.363
2025-08-27 15:23:00+00:00,0.001,105.487,0.841,1.364,66.808,252.588
2025-08-27 15:24:00+00:00,0.002,99.777,0.796,1.289,66.942,252.812
2025-08-27 15:25:00+00:00,0.002,98.235,0.784,1.262,67.076,253.036
2025-08-27 15:26:00+00:00,0.002,100.125,0.8,1.28,67.211,253.26
2025-08-27 15:27:00+00:00,0.002,102.593,0.82,1.311,67.345,253.484
2025-08-27 15:28:00+00:00,0.002,103.508,0.828,1.324,67.48,253.707
2025-08-27 15:29:00+00:00,0.001,103.442,0.827,1.324,67.615,253.93
2025-08-27 15:30:00+00:00,0.001,103.123,0.825,1.321,67.75,254.152
2025-08-27 15:31:00+00:00,0.002,101.703,0.815,1.304,67.886,254.374
2025-08-27 15:32:00+00:00,0.001,98.768,0.791,1.27,68.021,254.596
2025-08-27 15:33:00+00:00,0.001,93.615,0.749,1.21,68.157,254.818
2025-08-27 15:34:00+00:00,0.002,87.405,0.699,1.133,68.292,255.039
2025-08-27 15:35:00+00:00,0.001,83.072,0.664,1.074,68.428,255.26
2025-08-27 15:36:00+00:00,0.001,83.167,0.666,1.068,68.564,255.48
2025-08-27 15:37:00+00:00,0.001,86.767,0.695,1.107,68.7,255.701
2025-08-27 15:38:00+00:00,0.001,92.247,0.74,1.172,68.836,255.921
2025-08-27 15:39:00+00:00,0.001,96.278,0.773,1.225,68.973,256.14
2025-08-27 15:40:00+00:00,0.001,95.435,0.765,1.222,69.109,256.36
2025-08-27 15:41:00+00:00,0.001,89.517,0.716,1.155,69.246,256.579
2025-08-27 15:42:00+00:00,0.001,83.407,0.667,1.078,69.382,256.798
2025-08-27 15:43:00+00:00,0.001,80.267,0.641,1.033,69.519,257.016
2025-08-27 15:44:00+00:00,0.001,79.823,0.638,1.022,69.656,257.235
2025-08-27 15:45:00+00:00,0.001,80.37,0.643,1.027,69.793,257.453
2025-08-27 15:46:00+00:00,0.001,80.6,0.646,1.03,69.93,257.67
2025-08-27 15:47:00+00:00,0.001,80.678,0.646,1.031,70.068,257.888
2025-08-27 15:48:00+00:00,0.001,80.927,0.648,1.033,70.205,258.105
2025-08-27 15:49:00+00:00,0.001,79.835,0.639,1.022,70.342,258.322
2025-08-27 15:50:00+00:00,0.001,76.733,0.614,0.986,70.48,258.539
2025-08-27 15:51:00+00:00,0.001,73.43,0.587,0.945,70.618,258.755
2025-08-27 15:52:00+00:00,0.001,71.193,0.57,0.915,70.756,258.971
2025-08-27 15:53:00+00:00,0.001,70.137,0.562,0.9,70.893,259.187
2025-08-27 15:54:00+00:00,0.001,71.273,0.572,0.911,71.031,259.403
2025-08-27 15:55:00+00:00,0.001,73.527,0.59,0.939,71.169,259.618
2025-08-27 15:56:00+00:00,0.001,74.145,0.595,0.951,71.308,259.833
2025-08-27 15:57:00+00:00,0.002,72.413,0.58,0.932,71.446,260.048
2025-08-27 15:58:00+00:00,0.001,69.357,0.555,0.896,71.584,260.263
2025-08-27 15:59:00+00:00,0.001,66.497,0.532,0.86,71.723,260.477
2025-08-27 16:00:00+00:00,0.001,66.182,0.529,0.851,71.861,260.691
2025-08-27 16:01:00+00:00,0.001,68.898,0.552,0.88,72.0,260.905
2025-08-27 16:02:00+00:00,0.001,71.582,0.573,0.915,72.138,261.119
2025-08-27 16:03:00+00:00,0.001,72.603,0.582,0.93,72.277,261.333
2025-08-27 16:04:00+00:00,0.001,73.183,0.587,0.938,72.416,261.546
2025-08-27 16:05:00+00:00,0.001,73.062,0.586,0.938,72.555,261.759
2025-08-27 16:06:00+00:00,0.002,71.088,0.569,0.917,72.694,261.972
2025-08-27 16:07:00+00:00,0.004,68.582,0.549,0.887,72.833,262.184
2025-08-27 16:08:00+00:00,0.008,67.118,0.539,0.869,72.972,262.397
2025-08-27 16:09:00+00:00,0.017,66.11,0.534,0.86,73.111,262.609
2025-08-27 16:10:00+00:00,0.01,64.907,0.522,0.844,73.25,262.821
